source,id,name,date,latitude,longitude,altitude_m,mass_g,diameter_m,velocity_km_s,miss_distance_km,recclass,orbital_inclination_deg,eccentricity,epoch,x,y,z,vx,vy,vz,energy,impact_e
neo,2200754,200754 (2001 WA25),1915-07-28,N/A,N/A,N/A,N/A,854.167,11.7550240672,23431836.985906655,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2200840,200840 (2001 XN254),1903-04-24,N/A,N/A,N/A,N/A,1189.988,10.1961442051,17099914.515939243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2202411,202411 (2005 RC),1904-08-29,N/A,N/A,N/A,N/A,1200.999,27.7243770805,38395434.064138111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2202435,202435 (2005 XH8),1916-06-17,N/A,N/A,N/A,N/A,1055.705,36.606501652,12319107.629003482,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2202683,202683 (2006 US216),1902-05-24,N/A,N/A,N/A,N/A,475.929,32.7293136696,7639767.99567965,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2203015,203015 (1999 YF3),1913-01-18,N/A,N/A,N/A,N/A,804.531,13.6311770628,50092300.58767663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2203217,203217 (2001 FX9),N/A,N/A,N/A,N/A,N/A,764.791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2203471,203471 (2002 AU4),1902-12-30,N/A,N/A,N/A,N/A,554.042,11.2931802652,23326503.85405776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2204131,204131 (2003 YL),1905-09-04,N/A,N/A,N/A,N/A,442.122,28.805166961,20738346.365405719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2204232,204232 (2004 DG2),N/A,N/A,N/A,N/A,N/A,882.150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2205378,205378 (2001 BJ16),1917-08-10,N/A,N/A,N/A,N/A,733.741,9.8644066857,26043933.15563567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2205388,205388 (2001 DV8),1935-02-25,N/A,N/A,N/A,N/A,284.147,6.5663487035,24857171.397912082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2205744,205744 (2002 BK25),1906-05-12,N/A,N/A,N/A,N/A,953.987,5.928686433,205896870.305546954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2206359,206359 (2003 QM47),1901-02-06,N/A,N/A,N/A,N/A,971.723,17.5092620122,57158326.314476606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2206378,206378 (2003 RB),1924-10-18,N/A,N/A,N/A,N/A,761.277,8.6457279138,20693649.872842007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2206910,206910 (2004 NL8),1900-09-17,N/A,N/A,N/A,N/A,1505.021,13.5377562543,12270328.640487044,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2207398,207398 (2006 AS2),1900-07-17,N/A,N/A,N/A,N/A,364.370,26.2212616236,47274317.342442928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2207945,207945 (1991 JW),1901-05-14,N/A,N/A,N/A,N/A,514.686,4.9401551494,17114884.595272699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2207970,207970 (1996 BZ3),1925-01-21,N/A,N/A,N/A,N/A,1017.519,2.8328889758,187591171.615528533,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2208023,208023 (1999 AQ10),1901-10-13,N/A,N/A,N/A,N/A,338.487,7.7650928383,13999070.062291693,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2208115,208115 (2000 CT101),1914-02-18,N/A,N/A,N/A,N/A,290.765,22.4915378619,48564922.416747655,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2208565,208565 (2002 CT11),1908-09-06,N/A,N/A,N/A,N/A,1575.951,39.0383331504,67332361.903781818,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2208617,208617 (2002 EB3),1918-03-08,N/A,N/A,N/A,N/A,1162.901,16.6274192811,2295527.599166341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2209215,209215 (2003 WP25),1938-10-23,N/A,N/A,N/A,N/A,59.367,18.9670525678,73382917.199263072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2209924,209924 (2005 WS55),1931-01-10,N/A,N/A,N/A,N/A,2374.338,13.5526437986,25363821.610139907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2210012,210012 (2006 KT1),1956-01-02,N/A,N/A,N/A,N/A,1921.067,1.9913547421,293126828.312840183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2211871,211871 (2004 HO),1939-06-05,N/A,N/A,N/A,N/A,730.369,14.0185919359,24636286.61234735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2211914,211914 (2004 RM251),1902-01-24,N/A,N/A,N/A,N/A,1146.945,5.2759976239,252934684.081848013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2212359,212359 (2006 EV52),1906-10-26,N/A,N/A,N/A,N/A,1947.792,19.8033811013,12597549.806096252,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2212546,212546 (2006 SV19),1903-07-27,N/A,N/A,N/A,N/A,1234.646,8.0547583904,4668374.46848772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2213053,213053 (1998 WT30),1904-03-28,N/A,N/A,N/A,N/A,458.715,0.6529981435,46487715.181498719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2213869,213869 (2003 SG170),1900-04-06,N/A,N/A,N/A,N/A,1173.661,24.1638659706,26558625.509998103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2214088,214088 (2004 JN13),1910-02-07,N/A,N/A,N/A,N/A,3677.415,5.7394276812,193858244.216679443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2214869,214869 (2007 PA8),1900-01-07,N/A,N/A,N/A,N/A,2145.570,11.594282513,7504946.849766131,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2215167,215167 (2000 EL26),1910-03-29,N/A,N/A,N/A,N/A,710.465,14.8680211454,73071843.478143794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2215188,215188 (2000 NM),1903-11-14,N/A,N/A,N/A,N/A,3447.804,20.0710829307,59435340.848115133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2215442,215442 (2002 MQ3),1900-10-31,N/A,N/A,N/A,N/A,846.336,22.6489359074,7920591.112632192,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2215588,215588 (2003 HF2),1900-11-18,N/A,N/A,N/A,N/A,561.749,11.8411177354,9978429.417979257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2215757,215757 (2004 FU64),2161-11-05,N/A,N/A,N/A,N/A,1141.675,13.128515229,9162720.08922787,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2216115,216115 (2006 SU19),1922-05-07,N/A,N/A,N/A,N/A,710.465,19.6197039691,17002883.183247915,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2216258,216258 (2006 WH1),1901-04-12,N/A,N/A,N/A,N/A,369.439,11.7806448518,6900275.789735863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2216523,216523 (2001 HY7),1905-07-07,N/A,N/A,N/A,N/A,311.561,15.0308545971,21236489.889233225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2216707,216707 (2004 XP164),N/A,N/A,N/A,N/A,N/A,1329.054,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2216985,216985 (2000 QK130),1902-03-06,N/A,N/A,N/A,N/A,232.029,11.3842335956,18403295.562497497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2217013,217013 (2001 AA50),1916-01-24,N/A,N/A,N/A,N/A,747.382,21.0278672331,73646640.756082069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2217390,217390 (2005 CW25),1920-03-08,N/A,N/A,N/A,N/A,740.530,22.884683193,53346169.241099512,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2217430,217430 (2005 SN25),1900-02-10,N/A,N/A,N/A,N/A,529.106,17.1046558455,44944254.865550069,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2217628,217628 Lugh (1990 HA),1902-08-02,N/A,N/A,N/A,N/A,1984.004,5.9752513637,125979149.535532202,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2217796,217796 (2000 TO64),1904-11-22,N/A,N/A,N/A,N/A,1540.078,25.133307349,47982834.127580042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2217807,217807 (2000 XK44),1923-10-05,N/A,N/A,N/A,N/A,902.698,11.7100954348,45979589.650036741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2217837,217837 (2001 LC),1901-08-22,N/A,N/A,N/A,N/A,601.925,19.002390657,5175762.826525699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2218017,218017 (2001 XV266),1900-03-30,N/A,N/A,N/A,N/A,467.243,10.1739771133,29060480.002406931,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2218863,218863 (2006 WO127),1914-07-12,N/A,N/A,N/A,N/A,2320.292,2.8809503751,276141772.513282937,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2219021,219021 (1991 LH),1918-06-16,N/A,N/A,N/A,N/A,1768.246,30.4654869705,65928802.897894443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2219071,219071 (1997 US9),1902-03-30,N/A,N/A,N/A,N/A,1590.533,14.8553308428,5855196.933026954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2219527,219527 (2001 QK142),1930-08-24,N/A,N/A,N/A,N/A,1712.153,7.0932087578,13911784.522198107,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2220124,220124 (2002 TE66),1900-10-11,N/A,N/A,N/A,N/A,761.277,25.4866323763,56276514.384345337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2220839,220839 (2004 VA),1908-03-31,N/A,N/A,N/A,N/A,1391.690,11.4850888483,26860649.203253222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2220909,220909 (2005 EO1),1917-09-26,N/A,N/A,N/A,N/A,1008.191,27.3660759216,49654572.029010541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2221455,221455 (2006 BC10),1904-01-31,N/A,N/A,N/A,N/A,536.467,17.1026756585,3599440.585830741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2221787,221787 (2007 VZ30),1930-06-29,N/A,N/A,N/A,N/A,238.530,6.8758576706,12978958.01298112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2221980,221980 (1996 EO),1901-03-03,N/A,N/A,N/A,N/A,647.952,25.6046985106,73197715.784192422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2222008,222008 (1998 QQ63),1907-11-09,N/A,N/A,N/A,N/A,627.397,16.1631259547,56377261.548610021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2222073,222073 (1999 HY1),1924-12-10,N/A,N/A,N/A,N/A,1031.674,15.8272111766,13564289.74852799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2222165,222165 (2000 AX93),1931-01-27,N/A,N/A,N/A,N/A,1126.011,12.2646451303,56728902.053252513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2222869,222869 (2002 FB6),1932-09-19,N/A,N/A,N/A,N/A,1195.481,22.3473199714,15215811.412680725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2223456,223456 (2003 UB10),1900-02-23,N/A,N/A,N/A,N/A,945.241,8.3453177105,8782878.605875725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2224926,224926 (2007 DA41),1910-04-05,N/A,N/A,N/A,N/A,1310.819,22.3938657665,18895180.584634618,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2225312,225312 (1996 XB27),1900-09-16,N/A,N/A,N/A,N/A,176.012,3.3501060162,32985355.794635672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2225416,225416 (1999 YC),1910-01-19,N/A,N/A,N/A,N/A,1450.583,26.8137312125,13498976.619987459,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2225586,225586 (2000 WS67),1905-10-30,N/A,N/A,N/A,N/A,858.109,27.1307264979,12059828.639861972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2225900,225900 (2002 AF3),1902-06-12,N/A,N/A,N/A,N/A,1100.380,18.8601550898,30987311.219375275,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2226198,226198 (2002 UN3),1939-02-27,N/A,N/A,N/A,N/A,730.369,8.5331175345,8760710.400630414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2226219,226219 (2002 VT85),2173-03-23,N/A,N/A,N/A,N/A,994.358,6.6338357288,14450176.859276142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2226514,226514 (2003 UX34),1901-09-07,N/A,N/A,N/A,N/A,399.524,20.7074718632,4216824.039019786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2226554,226554 (2003 WR21),1900-10-30,N/A,N/A,N/A,N/A,512.322,8.3411019969,62584103.354537271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2228368,228368 (2000 WK10),1901-08-22,N/A,N/A,N/A,N/A,808.244,21.7664111169,13550282.60076415,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2228502,228502 (2001 TE2),1904-01-27,N/A,N/A,N/A,N/A,356.076,12.3395394049,32636501.056648959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2228587,228587 (2002 AP7),1902-06-25,N/A,N/A,N/A,N/A,526.675,11.9895223934,62028682.261997562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2229007,229007 (2003 XF11),1907-06-03,N/A,N/A,N/A,N/A,1665.492,7.7221108596,191018735.244172719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2229672,229672 (2006 WR1),N/A,N/A,N/A,N/A,N/A,1126.011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2230089,230089 (2000 WP148),1932-11-23,N/A,N/A,N/A,N/A,551.496,21.7782763101,69368533.994496144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2230111,230111 (2001 BE10),1936-01-13,N/A,N/A,N/A,N/A,601.925,16.9328700157,26453497.656346422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2230118,230118 (2001 DB3),1900-04-07,N/A,N/A,N/A,N/A,1642.641,11.8220963645,74732807.490574763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2230420,230420 (2002 PP6),1917-08-15,N/A,N/A,N/A,N/A,615.946,26.9826823065,53570687.355012295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2230549,230549 (2003 BH),1901-02-03,N/A,N/A,N/A,N/A,300.291,17.6406882497,46317485.506297882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2230599,230599 (2003 FJ1),1929-09-24,N/A,N/A,N/A,N/A,1141.675,28.4786346353,6209196.386642328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2230979,230979 (2005 AT42),1904-11-28,N/A,N/A,N/A,N/A,2077.508,9.3120062169,244270914.49223779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2231134,231134 (2005 TU45),N/A,N/A,N/A,N/A,N/A,1583.225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2231792,231792 (2000 DH8),N/A,N/A,N/A,N/A,N/A,858.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2231937,231937 (2001 FO32),1901-08-01,N/A,N/A,N/A,N/A,1310.819,55.298108938,5460043.673846486,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2232368,232368 (2003 AZ2),1929-07-30,N/A,N/A,N/A,N/A,936.575,13.0393643997,27886114.941457059,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2232382,232382 (2003 BT47),1904-09-28,N/A,N/A,N/A,N/A,1533.002,2.4511827928,265923485.290600032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2232691,232691 (2004 AR1),1909-01-11,N/A,N/A,N/A,N/A,458.715,24.2011252969,66369315.906755055,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2234061,234061 (1999 HE1),1906-08-17,N/A,N/A,N/A,N/A,1240.345,3.5191748553,267448330.395595232,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2234145,234145 (2000 EW70),1900-08-29,N/A,N/A,N/A,N/A,207.751,12.051664575,51957895.995970867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2234341,234341 (2001 FZ57),1902-05-05,N/A,N/A,N/A,N/A,703.951,17.8767580717,27251129.398969565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2235086,235086 (2003 HW11),1908-02-01,N/A,N/A,N/A,N/A,1457.279,1.5678589536,284890197.368357045,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2235700,235700 (2004 TR13),1901-04-17,N/A,N/A,N/A,N/A,834.723,19.0441374629,51847643.038971282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2235756,235756 (2004 VC),1904-04-03,N/A,N/A,N/A,N/A,827.071,22.1073595551,15333499.338939949,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2236716,236716 (2007 FV42),1914-06-07,N/A,N/A,N/A,N/A,1120.837,14.6164770942,65799055.259023465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2237442,237442 (1999 TA10),1981-05-11,N/A,N/A,N/A,N/A,1003.558,10.9964176451,8105476.876197142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2237551,237551 (2000 WQ19),N/A,N/A,N/A,N/A,N/A,886.222,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2237805,237805 (2002 CF26),1956-09-06,N/A,N/A,N/A,N/A,1424.107,19.2689620349,14217742.489836356,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2238063,238063 (2003 EG),N/A,N/A,N/A,N/A,N/A,2087.097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2238456,238456 (2004 RK),N/A,N/A,N/A,N/A,N/A,559.168,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2239849,239849 (1999 VO11),1901-12-19,N/A,N/A,N/A,N/A,800.834,14.4190220215,16787490.270128966,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2240320,240320 (2003 HS42),1906-03-30,N/A,N/A,N/A,N/A,378.044,7.52225163,62935028.437286062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2241370,241370 (2008 LW8),1945-10-23,N/A,N/A,N/A,N/A,1411.051,14.0666438359,28008337.777547463,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2241596,241596 (1998 XM2),1979-08-16,N/A,N/A,N/A,N/A,1533.002,12.997027616,12122105.230837243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2241662,241662 (2000 KO44),N/A,N/A,N/A,N/A,N/A,1263.405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2242147,242147 (2003 BH84),1928-03-04,N/A,N/A,N/A,N/A,1688.662,26.8643472934,15061736.018592477,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2242187,242187 (2003 KR18),1906-07-24,N/A,N/A,N/A,N/A,1085.282,2.6273049947,70071853.914187115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2242191,242191 (2003 NZ6),1906-02-11,N/A,N/A,N/A,N/A,675.371,20.7341793428,5834009.431578215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
